payment_id,loan_id,payment_amount,payment_date
PMT0002243,LON0002401,281.13,2019-08-29
PMT0002244,LON0000525,4111.97,2018-01-19
PMT0002245,LON0000099,8200.77,2024-07-03
PMT0002246,LON0001441,7809.79,2023-06-25
PMT0002247,LON0000103,2438.26,2023-10-23
PMT0002248,LON0002698,9706.1,2022-03-05
PMT0002249,LON0000584,7916.48,2020-01-14
PMT0002250,LON0001341,8855.46,2024-03-29
PMT0002251,LON0000902,1036.72,2019-10-04
PMT0002252,LON0001605,3194.02,2023-11-27
PMT0002253,LON0002805,9426.81,2022-06-24
PMT0002254,LON0002954,4681.36,2021-12-15
PMT0002255,LON0002884,6040.58,2024-06-13
PMT0002256,LON0002319,9444.87,2024-05-29
PMT0002257,LON0001193,226.19,2023-02-25
PMT0002258,LON0000928,3538.54,2021-05-22
PMT0002259,LON0001864,7953.88,2019-11-07
PMT0002260,LON0002656,2483.78,2019-03-12
PMT0002261,LON0002125,792.67,2018-12-07
PMT0002262,LON0001969,8175.63,2021-04-24
PMT0002263,LON0000617,2208.68,2019-05-24
PMT0002264,LON0000660,508.0,2018-03-16
PMT0002265,LON0000507,4880.73,2020-05-30
PMT0002266,LON0000427,3087.99,2023-07-18
PMT0002267,LON0001786,853.06,2019-07-09
PMT0002268,LON0002341,112.51,2021-08-01
PMT0002269,LON0002895,1994.71,2020-06-29
PMT0002270,LON0000128,7641.11,2021-04-04
PMT0002271,LON0000098,6259.6,2022-11-24
PMT0002272,LON0002998,4551.48,2019-06-12
PMT0002273,LON0000376,973.81,2023-05-31
PMT0002274,LON0000159,3425.02,2020-07-13
PMT0002275,LON0000641,122.56,2020-11-19
PMT0002276,LON0002439,2269.18,2021-10-26
PMT0002277,LON0001777,7354.93,2021-03-05
PMT0002278,LON0001054,6420.18,2020-11-02
PMT0002279,LON0000674,8947.97,2019-03-17
PMT0002280,LON0001674,488.85,2022-02-14
PMT0002281,LON0000773,8776.21,2024-05-25
PMT0002282,LON0002144,6601.45,2024-05-02
PMT0002283,LON0002624,826.01,2024-10-02
PMT0002284,LON0000824,1698.98,2020-05-19
PMT0002285,LON0001556,3827.08,2020-02-10
PMT0002286,LON0001483,1241.0,2023-07-02
PMT0002287,LON0000019,6037.68,2023-06-22
PMT0002288,LON0001153,803.12,2024-12-05
PMT0002289,LON0000868,500.48,2019-03-24
PMT0002290,LON0001195,8344.42,2020-11-24
PMT0002291,LON0001839,884.39,2021-12-04
PMT0002292,LON0002568,4596.04,2018-03-29
PMT0002293,LON0000536,9364.39,2024-10-22
PMT0002294,LON0002134,8760.66,2022-10-07
PMT0002295,LON0000414,2832.36,2024-07-10
PMT0002296,LON0002328,7017.73,2018-12-12
PMT0002297,LON0002022,5490.47,2021-04-07
PMT0002298,LON0000452,8560.25,2021-02-17
PMT0002299,LON0002708,5520.77,2019-05-15
PMT0002300,LON0001032,6523.62,2018-07-20
PMT0002301,LON0002141,9724.77,2018-07-24
PMT0002302,LON0000970,7132.49,2024-02-25
PMT0002303,LON0000036,5234.31,2019-12-13
PMT0002304,LON0000744,5861.74,2019-09-06
PMT0002305,LON0002433,7537.31,2022-05-11
PMT0002306,LON0000053,1662.96,2023-09-15
PMT0002307,LON0001645,6001.18,2022-01-03
PMT0002308,LON0001583,509.78,2022-06-01
PMT0002309,LON0001689,6084.22,2024-07-10
PMT0002310,LON0000043,3386.96,2023-12-26
PMT0002311,LON0000174,1460.8,2022-01-08
PMT0002312,LON0001913,4806.9,2019-11-01
PMT0002313,LON0000590,5959.6,2020-07-01
PMT0002314,LON0002904,5623.88,2024-05-18
PMT0002315,LON0002096,937.38,2021-10-20
PMT0002316,LON0001634,8191.86,2021-09-19
PMT0002317,LON0002949,4845.42,2019-01-22
PMT0002318,LON0000645,4244.72,2018-08-13
PMT0002319,LON0000286,8867.99,2020-10-27
PMT0002320,LON0000593,3563.03,2020-04-14
PMT0002321,LON0002820,4449.63,2019-03-07
PMT0002322,LON0000671,4524.54,2020-05-30
PMT0002323,LON0000064,7153.39,2019-08-28
PMT0002324,LON0001565,9359.53,2021-10-23
PMT0002325,LON0001279,9522.94,2022-11-11
PMT0002326,LON0002624,9467.22,2024-02-24
PMT0002327,LON0002835,239.27,2023-02-03
PMT0002328,LON0000534,8239.44,2022-07-03
PMT0002329,LON0002274,6625.31,2024-06-11
PMT0002330,LON0001627,5369.31,2021-02-11
PMT0002331,LON0001696,7185.75,2021-02-20
PMT0002332,LON0002496,5566.95,2018-09-18
PMT0002333,LON0000037,5970.26,2022-04-02
PMT0002334,LON0002292,5093.82,2019-09-02
PMT0002335,LON0002480,9725.66,2023-11-23
PMT0002336,LON0001257,1974.19,2019-11-08
PMT0002337,LON0002929,8457.96,2023-04-11
PMT0002338,LON0002687,5579.86,2022-11-24
PMT0002339,LON0002691,9495.97,2019-10-27
PMT0002340,LON0000675,4795.31,2018-06-30
PMT0002341,LON0000083,4098.69,2021-12-05
PMT0002342,LON0002164,3953.07,2020-04-14
PMT0002343,LON0001367,9947.6,2020-02-12
PMT0002344,LON0002986,7926.19,2023-10-21
PMT0002345,LON0002547,8907.56,2020-12-15
PMT0002346,LON0001679,4563.75,2018-11-09
PMT0002347,LON0000670,9715.79,2018-01-19
PMT0002348,LON0001966,7433.46,2019-03-01
PMT0002349,LON0002229,9858.08,2019-02-03
PMT0002350,LON0000021,6016.89,2019-07-07
PMT0002351,LON0002091,2897.17,2019-04-18
PMT0002352,LON0000002,1089.14,2024-11-10
PMT0002353,LON0002261,9958.14,2018-05-24
PMT0002354,LON0002359,4846.21,2022-12-20
PMT0002355,LON0000422,6701.56,2020-06-30
PMT0002356,LON0001525,4731.03,2019-04-25
PMT0002357,LON0002691,3209.87,2018-05-26
PMT0002358,LON0002761,1556.8,2018-04-08
PMT0002359,LON0000234,8978.42,2020-05-30
PMT0002360,LON0001497,3235.79,2018-06-05
PMT0002361,LON0000339,199.41,2020-06-09
PMT0002362,LON0002452,4404.89,2022-02-02
PMT0002363,LON0000388,9774.18,2023-11-25
PMT0002364,LON0000637,746.93,2023-07-24
PMT0002365,LON0002128,8013.97,2019-04-07
PMT0002366,LON0000945,2107.83,2021-09-29
PMT0002367,LON0001460,4529.18,2023-07-28
PMT0002368,LON0001573,8255.12,2021-02-15
PMT0002369,LON0001438,1689.41,2020-07-19
PMT0002370,LON0000759,8988.6,2021-05-27
PMT0002371,LON0000323,4387.26,2024-12-26
PMT0002372,LON0002159,5529.33,2023-04-27
PMT0002373,LON0000085,2431.25,2022-04-20
PMT0002374,LON0000706,1601.08,2022-07-07
PMT0002375,LON0000004,6621.68,2021-04-23
PMT0002376,LON0002878,7343.39,2021-05-06
PMT0002377,LON0002925,1328.39,2019-08-24
PMT0002378,LON0002730,2926.61,2020-05-08
PMT0002379,LON0002548,1708.45,2021-01-06
PMT0002380,LON0000605,1352.79,2022-08-23
PMT0002381,LON0002148,607.73,2019-12-14
PMT0002382,LON0000954,4233.83,2023-05-01
PMT0002383,LON0000034,9772.41,2019-11-16
PMT0002384,LON0001623,2111.27,2021-02-16
PMT0002385,LON0001031,4890.12,2022-06-01
PMT0002386,LON0001655,5337.96,2019-06-01
PMT0002387,LON0002835,595.09,2024-04-28
PMT0002388,LON0001215,8894.87,2021-01-02
PMT0002389,LON0000669,9590.81,2018-03-07
PMT0002390,LON0001607,2007.56,2022-10-30
PMT0002391,LON0002302,1652.72,2020-04-29
PMT0002392,LON0002886,6659.02,2024-05-19
PMT0002393,LON0002243,6428.62,2021-08-31
PMT0002394,LON0001099,1884.99,2022-03-02
PMT0002395,LON0002771,4741.44,2024-01-27
PMT0002396,LON0000858,6399.34,2019-11-09
PMT0002397,LON0001313,4563.84,2020-10-08
PMT0002398,LON0002487,214.13,2024-07-26
PMT0002399,LON0000687,9410.27,2024-10-28
PMT0002400,LON0000652,1361.09,2019-09-11
PMT0002401,LON0002083,433.74,2024-10-23
PMT0002402,LON0001717,5189.01,2024-03-24
PMT0002403,LON0002060,3360.3,2022-06-15
PMT0002404,LON0002407,4902.08,2021-09-18
PMT0002405,LON0002797,9293.73,2021-03-10
PMT0002406,LON0000046,5159.94,2019-09-09
PMT0002407,LON0002810,6358.29,2018-07-31
PMT0002408,LON0001291,634.84,2018-08-12
PMT0002409,LON0000261,6823.57,2019-06-02
PMT0002410,LON0002213,9431.75,2020-12-28
PMT0002411,LON0000417,2363.79,2022-12-13
PMT0002412,LON0002932,4891.5,2024-07-16
PMT0002413,LON0001649,6941.88,2019-03-21
PMT0002414,LON0002610,4624.56,2018-03-21
PMT0002415,LON0000156,6053.29,2024-10-04
PMT0002416,LON0000946,1123.76,2023-04-26
PMT0002417,LON0001252,6202.61,2022-10-13
PMT0002418,LON0001775,7362.6,2018-04-23
PMT0002419,LON0001019,2943.21,2024-10-06
PMT0002420,LON0001949,2548.94,2022-11-19
PMT0002421,LON0002678,2931.12,2018-06-23
PMT0002422,LON0000603,5383.21,2022-03-15
PMT0002423,LON0000664,2637.13,2023-03-24
PMT0002424,LON0002770,5522.17,2020-07-06
PMT0002425,LON0001312,3485.83,2019-07-08
PMT0002426,LON0002317,9307.59,2024-01-26
PMT0002427,LON0000576,9107.89,2024-06-25
PMT0002428,LON0002145,1455.9,2023-03-24
PMT0002429,LON0000232,8533.8,2020-09-04
PMT0002430,LON0000200,7292.73,2019-12-18
PMT0002431,LON0000575,9493.15,2021-10-16
PMT0002432,LON0001132,4780.3,2020-11-06
PMT0002433,LON0001044,8811.03,2020-01-04
PMT0002434,LON0000149,5029.18,2023-10-02
PMT0002435,LON0002219,8570.76,2021-04-06
PMT0002436,LON0000775,4253.34,2021-05-02
PMT0002437,LON0001708,6064.89,2021-06-06
PMT0002438,LON0002896,7844.87,2022-03-08
PMT0002439,LON0002643,2888.18,2018-12-03
PMT0002440,LON0001502,3099.6,2021-07-11
PMT0002441,LON0000383,5905.47,2023-02-12
PMT0002442,LON0000861,8693.06,2024-10-04
PMT0002443,LON0002819,1770.49,2021-11-28
PMT0002444,LON0002548,5353.01,2021-02-22
PMT0002445,LON0001552,8736.67,2019-08-16
PMT0002446,LON0001887,2343.87,2019-11-28
PMT0002447,LON0000826,1338.95,2021-06-19
PMT0002448,LON0002766,2956.38,2018-10-26
PMT0002449,LON0001619,2471.36,2018-05-07
PMT0002450,LON0001411,237.42,2019-11-30
PMT0002451,LON0000957,2881.28,2019-11-13
PMT0002452,LON0002298,3810.76,2023-10-02
PMT0002453,LON0000870,5899.92,2019-10-02
PMT0002454,LON0000727,4840.09,2021-03-06
PMT0002455,LON0000916,1427.26,2022-04-03
PMT0002456,LON0002077,8574.54,2021-12-20
PMT0002457,LON0002103,7850.34,2022-03-07
PMT0002458,LON0000597,8341.36,2019-01-11
PMT0002459,LON0001836,4597.06,2018-10-25
PMT0002460,LON0000695,2366.9,2020-03-30
PMT0002461,LON0002386,680.58,2019-03-21
PMT0002462,LON0002283,238.61,2018-06-20
PMT0002463,LON0001077,7033.66,2024-07-03
PMT0002464,LON0000883,6947.63,2024-01-10
PMT0002465,LON0002924,4675.59,2020-05-03
PMT0002466,LON0002412,7061.31,2023-12-10
PMT0002467,LON0000979,3884.83,2022-09-25
PMT0002468,LON0001451,5857.51,2023-07-08
PMT0002469,LON0001540,2089.7,2018-08-04
PMT0002470,LON0002738,839.06,2020-12-14
PMT0002471,LON0001244,3232.35,2019-01-12
PMT0002472,LON0001144,4790.66,2023-02-07
PMT0002473,LON0000839,3660.78,2020-08-18
PMT0002474,LON0000134,2315.03,2020-07-02
PMT0002475,LON0001984,7492.42,2019-11-29
PMT0002476,LON0002477,1633.66,2020-05-01
PMT0002477,LON0002661,6069.65,2022-02-11
PMT0002478,LON0000334,1449.1,2020-09-08
PMT0002479,LON0001415,150.32,2022-11-22
PMT0002480,LON0002635,3488.91,2021-04-30
PMT0002481,LON0000983,9138.62,2022-03-08
PMT0002482,LON0001334,6639.43,2019-05-28
PMT0002483,LON0002898,7094.99,2018-03-12
PMT0002484,LON0001890,6491.83,2022-06-26
PMT0002485,LON0000136,1842.3,2019-08-29
PMT0002486,LON0001922,8304.21,2019-06-17
PMT0002487,LON0000963,5316.93,2024-06-10
PMT0002488,LON0002679,3535.29,2020-08-13
PMT0002489,LON0000254,126.02,2018-08-12
PMT0002490,LON0000793,8023.11,2018-02-13
PMT0002491,LON0000261,9097.32,2018-04-26
PMT0002492,LON0000782,4902.33,2020-09-06
PMT0002493,LON0001430,9277.24,2021-05-15
PMT0002494,LON0002815,129.1,2019-06-25
PMT0002495,LON0002067,313.07,2019-09-05
PMT0002496,LON0001682,1716.79,2023-05-31
PMT0002497,LON0001098,4864.58,2022-03-15
PMT0002498,LON0000559,7357.11,2022-08-26
PMT0002499,LON0001483,3076.97,2020-01-07
PMT0002500,LON0001215,2210.44,2018-02-16
PMT0002501,LON0002198,6426.99,2020-01-23
PMT0002502,LON0000407,9793.12,2023-01-16
PMT0002503,LON0000616,3497.36,2021-06-24
PMT0002504,LON0001692,5688.04,2018-11-21
PMT0002505,LON0000328,9636.15,2018-04-17
PMT0002506,LON0001578,9342.39,2019-10-31
PMT0002507,LON0000340,5124.17,2021-08-09
PMT0002508,LON0000635,2846.73,2018-12-19
PMT0002509,LON0000110,7229.76,2022-04-12
PMT0002510,LON0001895,8962.38,2024-02-11
PMT0002511,LON0002229,2716.79,2024-07-07
PMT0002512,LON0000737,8264.4,2018-01-29
PMT0002513,LON0001007,2265.94,2023-04-29
PMT0002514,LON0001008,2146.25,2020-02-13
PMT0002515,LON0000818,8850.2,2021-11-20
PMT0002516,LON0000555,9691.43,2021-07-16
PMT0002517,LON0000432,7320.69,2024-09-05
PMT0002518,LON0001366,3058.1,2022-07-03
PMT0002519,LON0002480,9173.94,2020-02-17
PMT0002520,LON0002374,6482.23,2019-08-03
PMT0002521,LON0002618,8176.37,2023-03-09
PMT0002522,LON0002935,1977.9,2021-08-09
PMT0002523,LON0001447,2264.07,2018-09-15
PMT0002524,LON0002440,7709.69,2024-02-25
PMT0002525,LON0002663,4231.6,2024-12-19
PMT0002526,LON0002926,3112.95,2021-11-26
PMT0002527,LON0001779,3930.26,2018-06-12
PMT0002528,LON0002554,1265.92,2020-06-26
PMT0002529,LON0002364,773.87,2024-11-03
PMT0002530,LON0001049,2579.5,2019-03-14
PMT0002531,LON0000074,7715.25,2024-08-20
PMT0002532,LON0000211,7478.29,2021-03-15
PMT0002533,LON0001932,9431.39,2018-09-10
PMT0002534,LON0000782,3559.54,2018-12-14
PMT0002535,LON0001462,6762.98,2021-12-07
PMT0002536,LON0001757,2110.42,2021-09-03
PMT0002537,LON0000997,5353.35,2020-10-15
PMT0002538,LON0001318,2029.97,2024-05-30
PMT0002539,LON0002117,2402.14,2018-08-04
PMT0002540,LON0002013,5418.82,2021-08-11
PMT0002541,LON0002815,610.42,2019-10-13
PMT0002542,LON0002002,8494.62,2021-05-05
PMT0002543,LON0000434,4708.09,2021-04-01
PMT0002544,LON0001582,8116.63,2023-02-13
PMT0002545,LON0000254,1417.43,2019-04-19
PMT0002546,LON0002958,844.59,2020-10-30
PMT0002547,LON0001729,4444.59,2024-08-15
PMT0002548,LON0000491,8354.4,2020-12-11
PMT0002549,LON0000216,1505.91,2021-12-16
PMT0002550,LON0000057,2171.7,2023-09-04
PMT0002551,LON0000060,9213.21,2021-11-11
PMT0002552,LON0001240,8371.6,2018-11-24
PMT0002553,LON0002951,2211.22,2021-08-24
PMT0002554,LON0001307,9288.15,2024-08-15
PMT0002555,LON0001875,5306.12,2018-03-18
PMT0002556,LON0001333,7881.48,2019-08-09
PMT0002557,LON0002745,3642.23,2020-09-29
PMT0002558,LON0002171,7880.13,2019-10-03
PMT0002559,LON0000561,1600.59,2018-03-28
PMT0002560,LON0001935,4643.8,2019-11-20
PMT0002561,LON0000349,450.69,2019-10-03
PMT0002562,LON0002840,7730.27,2018-10-16
PMT0002563,LON0000441,9703.37,2021-04-17
PMT0002564,LON0000231,9956.5,2022-02-18
PMT0002565,LON0001085,1591.98,2019-01-24
PMT0002566,LON0002006,3703.44,2021-03-07
PMT0002567,LON0002832,3486.23,2018-10-30
PMT0002568,LON0000880,2233.11,2024-12-27
PMT0002569,LON0001526,6442.56,2020-10-19
PMT0002570,LON0000958,2309.73,2023-06-19
PMT0002571,LON0000949,1213.48,2023-01-15
PMT0002572,LON0002790,6624.54,2018-11-28
PMT0002573,LON0000565,5936.14,2024-07-27
PMT0002574,LON0000405,6733.28,2019-06-01
PMT0002575,LON0002185,9044.15,2023-12-09
PMT0002576,LON0000725,8204.86,2020-09-27
PMT0002577,LON0000509,1597.11,2024-07-21
PMT0002578,LON0002489,1179.47,2020-01-25
PMT0002579,LON0000655,4674.21,2019-08-30
PMT0002580,LON0002677,5874.6,2020-09-10
PMT0002581,LON0001521,1511.83,2020-03-18
PMT0002582,LON0000606,5344.4,2020-05-08
PMT0002583,LON0000959,948.65,2019-12-17
PMT0002584,LON0002084,333.88,2021-05-23
PMT0002585,LON0000108,8944.5,2020-07-28
PMT0002586,LON0000114,6574.23,2018-03-14
PMT0002587,LON0000271,7142.87,2021-11-29
PMT0002588,LON0002536,3666.99,2022-04-15
PMT0002589,LON0002926,5378.06,2021-02-16
PMT0002590,LON0000884,7528.74,2024-10-04
PMT0002591,LON0002317,835.78,2022-06-24
PMT0002592,LON0001373,2565.51,2022-08-28
PMT0002593,LON0001805,6971.8,2018-09-04
PMT0002594,LON0000245,9727.8,2024-07-11
PMT0002595,LON0000205,8085.19,2018-03-31
PMT0002596,LON0002754,1250.29,2022-11-08
PMT0002597,LON0000567,2218.4,2024-11-18
PMT0002598,LON0001768,6541.9,2023-10-27
PMT0002599,LON0000704,7222.45,2024-09-15
PMT0002600,LON0000239,5561.1,2019-02-22
PMT0002601,LON0001347,1885.19,2021-04-11
PMT0002602,LON0000125,4017.0,2022-04-11
PMT0002603,LON0000915,3207.26,2022-11-19
PMT0002604,LON0001947,3991.39,2020-08-02
PMT0002605,LON0000639,9981.63,2020-09-19
PMT0002606,LON0002396,7391.53,2018-08-18
PMT0002607,LON0002291,6943.12,2023-08-24
PMT0002608,LON0001537,4646.75,2021-04-21
PMT0002609,LON0000473,3475.52,2023-03-04
PMT0002610,LON0001046,6208.39,2018-07-30
PMT0002611,LON0000196,5572.49,2024-06-20
PMT0002612,LON0002037,250.86,2020-05-28
PMT0002613,LON0001571,7990.64,2022-12-09
PMT0002614,LON0001462,7876.23,2021-07-14
PMT0002615,LON0002485,9291.44,2023-11-05
PMT0002616,LON0000639,7816.81,2018-11-19
PMT0002617,LON0000100,2430.81,2023-10-16
PMT0002618,LON0001111,5545.46,2023-07-09
PMT0002619,LON0001540,2452.13,2022-04-27
PMT0002620,LON0001287,4816.51,2022-07-10
PMT0002621,LON0002228,3749.9,2021-02-24
PMT0002622,LON0002537,6005.22,2020-03-30
PMT0002623,LON0000015,2056.21,2024-06-07
PMT0002624,LON0002364,7590.84,2021-11-28
PMT0002625,LON0000688,3935.53,2024-02-11
PMT0002626,LON0001732,4736.64,2018-11-02
PMT0002627,LON0000209,1196.48,2024-07-20
PMT0002628,LON0002454,8176.58,2018-10-24
PMT0002629,LON0000276,9684.6,2018-04-21
PMT0002630,LON0001187,7604.01,2020-05-15
PMT0002631,LON0000203,2629.14,2018-08-20
PMT0002632,LON0002539,5480.88,2023-12-08
PMT0002633,LON0000634,7634.66,2018-06-05
PMT0002634,LON0002782,4360.63,2024-06-22
PMT0002635,LON0000955,6112.45,2018-02-18
PMT0002636,LON0001101,2135.24,2021-11-08
PMT0002637,LON0001693,3073.96,2018-09-22
PMT0002638,LON0001706,5191.39,2023-09-15
PMT0002639,LON0002716,7936.74,2019-10-12
PMT0002640,LON0000082,158.79,2018-04-05
PMT0002641,LON0000778,272.45,2019-04-23
PMT0002642,LON0001269,6229.33,2022-07-25
PMT0002643,LON0001419,1993.84,2019-06-08
PMT0002644,LON0000650,1394.47,2021-11-05
PMT0002645,LON0001035,4962.24,2021-08-01
PMT0002646,LON0002588,5327.13,2018-04-12
PMT0002647,LON0000120,6875.94,2023-01-27
PMT0002648,LON0000498,5210.73,2018-08-16
PMT0002649,LON0000054,2725.07,2021-11-03
PMT0002650,LON0002022,5116.31,2021-01-13
PMT0002651,LON0001783,7464.64,2022-02-07
PMT0002652,LON0000201,2154.12,2020-08-20
PMT0002653,LON0000862,962.64,2023-05-19
PMT0002654,LON0001927,5404.9,2022-10-04
PMT0002655,LON0001746,1300.34,2019-02-16
PMT0002656,LON0000404,5847.95,2024-10-25
PMT0002657,LON0002303,7815.07,2021-05-23
PMT0002658,LON0001903,9193.53,2023-06-14
PMT0002659,LON0000539,4504.9,2021-05-09
PMT0002660,LON0001659,543.8,2018-07-07
PMT0002661,LON0002361,6999.89,2019-01-23
PMT0002662,LON0002357,6868.03,2019-07-08
PMT0002663,LON0001654,1566.81,2019-08-09
PMT0002664,LON0000033,7284.14,2022-12-04
PMT0002665,LON0002964,836.58,2023-10-25
PMT0002666,LON0002460,3160.67,2024-04-19
PMT0002667,LON0001330,1008.03,2020-08-24
PMT0002668,LON0000327,3615.44,2021-01-01
PMT0002669,LON0000875,9189.35,2020-08-06
PMT0002670,LON0000213,3308.1,2018-06-15
PMT0002671,LON0001111,196.88,2021-10-21
PMT0002672,LON0001608,5942.86,2021-08-22
PMT0002673,LON0001256,9740.4,2019-02-26
PMT0002674,LON0000634,4445.23,2019-06-16
PMT0002675,LON0001479,3959.25,2020-04-18
PMT0002676,LON0002314,5587.76,2023-05-12
PMT0002677,LON0001397,3599.99,2020-04-08
PMT0002678,LON0001730,8283.97,2018-12-30
PMT0002679,LON0001769,661.98,2018-11-22
PMT0002680,LON0001951,2131.32,2018-02-15
PMT0002681,LON0000577,2117.44,2020-09-04
PMT0002682,LON0002558,4781.35,2020-07-24
PMT0002683,LON0000406,4376.22,2021-09-29
PMT0002684,LON0001819,6956.88,2022-07-17
PMT0002685,LON0000207,3558.62,2021-02-05
PMT0002686,LON0000021,450.91,2022-05-23
PMT0002687,LON0002349,8136.09,2022-05-29
PMT0002688,LON0001141,7892.7,2018-04-13
PMT0002689,LON0002729,1805.05,2018-10-30
PMT0002690,LON0001925,7442.01,2021-08-17
PMT0002691,LON0001026,9068.11,2020-08-03
PMT0002692,LON0002797,8399.41,2019-03-21
PMT0002693,LON0000741,211.57,2021-03-12
PMT0002694,LON0001206,9641.03,2020-04-25
PMT0002695,LON0000885,5445.91,2018-06-03
PMT0002696,LON0000733,7803.79,2024-09-13
PMT0002697,LON0002252,869.24,2019-11-17
PMT0002698,LON0000948,6321.12,2018-11-12
PMT0002699,LON0001895,9521.25,2019-08-26
PMT0002700,LON0002968,5764.11,2021-09-04
PMT0002701,LON0001912,1144.34,2019-09-01
PMT0002702,LON0000204,3438.94,2022-05-02
PMT0002703,LON0002850,5845.58,2024-08-05
PMT0002704,LON0002171,6354.41,2024-07-28
PMT0002705,LON0002394,8143.65,2020-07-14
PMT0002706,LON0001886,3044.67,2024-10-27
PMT0002707,LON0002434,2496.58,2021-06-04
PMT0002708,LON0001064,7692.97,2018-09-08
PMT0002709,LON0000207,6470.91,2021-11-16
PMT0002710,LON0001028,4559.93,2018-03-13
PMT0002711,LON0002160,1994.02,2018-01-11
PMT0002712,LON0001596,3924.98,2021-04-14
PMT0002713,LON0001668,3307.87,2022-08-23
PMT0002714,LON0001431,2452.4,2018-01-28
PMT0002715,LON0001381,3811.63,2023-07-16
PMT0002716,LON0002759,2213.12,2022-04-03
PMT0002717,LON0002641,3572.5,2022-09-07
PMT0002718,LON0001234,7159.17,2023-04-03
PMT0002719,LON0001762,6399.23,2019-06-27
PMT0002720,LON0000688,9520.15,2023-06-17
PMT0002721,LON0001052,385.74,2020-07-07
PMT0002722,LON0001918,2587.02,2024-08-19
PMT0002723,LON0001617,526.39,2020-01-07
PMT0002724,LON0001744,723.78,2021-01-25
PMT0002725,LON0002619,5949.83,2021-09-05
PMT0002726,LON0001022,5073.32,2024-05-26
PMT0002727,LON0001138,3326.25,2018-08-08
PMT0002728,LON0002881,1173.34,2021-06-23
PMT0002729,LON0000488,7654.49,2019-10-04
PMT0002730,LON0000743,3813.65,2024-12-08
PMT0002731,LON0001702,7900.17,2019-08-22
PMT0002732,LON0002829,5995.15,2018-08-20
PMT0002733,LON0002071,880.33,2021-04-22
PMT0002734,LON0001621,7640.33,2024-06-28
PMT0002735,LON0000568,6651.13,2024-01-20
PMT0002736,LON0000351,3065.33,2022-10-05
PMT0002737,LON0002554,9111.92,2024-01-17
PMT0002738,LON0001789,8857.12,2023-09-09
PMT0002739,LON0002856,3942.88,2019-12-29
PMT0002740,LON0000550,9329.04,2021-08-01
PMT0002741,LON0002779,186.94,2020-06-14
PMT0002742,LON0002091,4047.47,2019-02-08
PMT0002743,LON0001891,7396.94,2022-04-17
PMT0002744,LON0000045,9762.83,2019-04-11
PMT0002745,LON0001535,7887.34,2021-08-10
PMT0002746,LON0000160,4881.16,2020-06-02
PMT0002747,LON0001843,8424.62,2024-12-24
PMT0002748,LON0002931,9048.75,2024-01-03
PMT0002749,LON0001366,1151.83,2021-10-17
PMT0002750,LON0000553,1971.99,2019-03-15
PMT0002751,LON0001429,2570.89,2023-07-10
PMT0002752,LON0002111,9725.02,2020-04-04
PMT0002753,LON0002551,4087.04,2019-12-10
PMT0002754,LON0001889,2944.02,2021-08-09
PMT0002755,LON0000717,2766.79,2023-10-13
PMT0002756,LON0001078,9986.02,2021-02-20
PMT0002757,LON0002001,4383.29,2021-10-18
PMT0002758,LON0002825,3529.6,2022-11-12
PMT0002759,LON0002358,8737.09,2020-09-29
PMT0002760,LON0002673,1585.44,2022-05-06
PMT0002761,LON0002072,3786.59,2019-06-16
PMT0002762,LON0002428,638.66,2019-11-16
PMT0002763,LON0001281,4719.02,2020-09-27
PMT0002764,LON0002913,7628.2,2024-05-08
PMT0002765,LON0002463,7276.42,2019-01-23
PMT0002766,LON0000650,621.91,2019-12-01
PMT0002767,LON0001562,6924.09,2019-07-21
PMT0002768,LON0000832,3399.73,2023-10-24
PMT0002769,LON0002024,5711.87,2021-08-11
PMT0002770,LON0002780,3745.56,2023-09-13
PMT0002771,LON0001372,6413.7,2021-12-05
PMT0002772,LON0002481,1385.07,2023-03-31
PMT0002773,LON0000844,522.06,2018-07-13
PMT0002774,LON0000419,8462.05,2022-12-10
PMT0002775,LON0000039,3958.91,2022-08-11
PMT0002776,LON0001486,7916.17,2020-12-16
PMT0002777,LON0001011,9028.69,2020-06-06
PMT0002778,LON0001224,5948.81,2022-03-25
PMT0002779,LON0002352,8248.89,2020-06-26
PMT0002780,LON0001461,9726.11,2018-10-05
PMT0002781,LON0001230,5939.79,2020-08-14
PMT0002782,LON0002115,4843.87,2020-11-08
PMT0002783,LON0002298,8111.14,2018-02-03
PMT0002784,LON0000126,2876.54,2020-05-07
PMT0002785,LON0000798,8539.59,2018-11-01
PMT0002786,LON0000357,3330.33,2018-07-28
PMT0002787,LON0000922,1220.33,2023-01-16
PMT0002788,LON0001794,1183.25,2018-02-18
PMT0002789,LON0000102,1803.52,2022-08-24
PMT0002790,LON0002410,2314.75,2023-03-01
PMT0002791,LON0001214,3647.62,2023-06-13
PMT0002792,LON0002016,5188.67,2024-06-15
PMT0002793,LON0001512,5914.94,2020-07-02
PMT0002794,LON0001276,7464.98,2023-02-06
PMT0002795,LON0002509,7671.01,2018-02-27
PMT0002796,LON0000589,5354.62,2022-09-27
PMT0002797,LON0001635,5256.96,2020-12-26
PMT0002798,LON0001069,7548.84,2019-10-27
PMT0002799,LON0001035,8331.84,2023-11-28
PMT0002800,LON0001751,1776.6,2023-08-25
PMT0002801,LON0001439,8717.77,2024-03-12
PMT0002802,LON0001835,4561.46,2022-07-29
PMT0002803,LON0000845,7854.34,2019-04-15
