loan_id,customer_id,loan_type,loan_amount,interest_rate,status
LON0001895,CUST0002980,Mortgage,338693.09,12.04,Active
LON0001896,CUST0001428,Personal,309085.43,13.09,Active
LON0001897,CUST0002480,Personal,17370.41,11.68,Default
LON0001898,CUST0002539,Personal,231537.23,18.53,Active
LON0001899,CUST0002163,Auto,152872.54,5.14,Default
LON0001900,CUST0001691,Personal,325028.98,14.77,Active
LON0001901,CUST0002765,Business,384611.62,10.45,Active
LON0001902,CUST0002672,Auto,272773.55,5.5,Active
LON0001903,CUST0000316,Auto,290119.33,12.89,Active
LON0001904,CUST0000305,Mortgage,271225.13,9.58,Closed
LON0001905,CUST0000872,Auto,209553.81,19.47,Active
LON0001906,CUST0000582,Personal,428125.54,11.84,Active
LON0001907,CUST0002093,Personal,284784.41,3.02,Active
LON0001908,CUST0000673,Mortgage,170929.92,14.1,Active
LON0001909,CUST0000361,Business,497282.77,15.53,Active
LON0001910,CUST0001919,Business,254929.34,16.87,Active
LON0001911,CUST0002541,Business,239982.46,14.73,Active
LON0001912,CUST0002697,Auto,295126.08,6.83,Active
LON0001913,CUST0001740,Mortgage,429764.97,15.24,Active
LON0001914,CUST0001601,Personal,247072.78,13.08,Active
LON0001915,CUST0001089,Business,386385.46,8.22,Active
LON0001916,CUST0001434,Mortgage,162336.71,13.1,Default
LON0001917,CUST0002026,Mortgage,238369.48,7.99,Active
LON0001918,CUST0000697,Personal,248770.77,2.19,Active
LON0001919,CUST0001382,Auto,408579.98,16.02,Active
LON0001920,CUST0000298,Auto,237625.85,7.38,Active
LON0001921,CUST0000021,Auto,116846.0,13.29,Active
LON0001922,CUST0002739,Mortgage,493164.3,16.03,Default
LON0001923,CUST0001861,Personal,385928.66,13.79,Active
LON0001924,CUST0001399,Mortgage,424351.13,8.05,Active
LON0001925,CUST0002078,Auto,154911.55,2.52,Active
LON0001926,CUST0002676,Personal,444049.04,18.29,Active
LON0001927,CUST0002721,Mortgage,171771.87,19.76,Active
LON0001928,CUST0000289,Mortgage,227301.85,10.84,Active
LON0001929,CUST0000004,Business,52522.33,8.69,Active
LON0001930,CUST0000519,Auto,153986.07,3.13,Active
LON0001931,CUST0000992,Business,404660.57,14.12,Active
LON0001932,CUST0001494,Mortgage,297209.11,14.64,Active
LON0001933,CUST0000086,Business,478673.1,2.25,Default
LON0001934,CUST0001248,Personal,428678.34,2.31,Active
LON0001935,CUST0000376,Personal,490956.53,7.2,Active
LON0001936,CUST0001332,Auto,407872.04,17.33,Active
LON0001937,CUST0001290,Personal,258202.95,11.75,Active
LON0001938,CUST0001150,Business,179956.53,14.75,Default
LON0001939,CUST0001334,Mortgage,247048.75,3.27,Active
LON0001940,CUST0000141,Personal,439811.32,13.41,Closed
LON0001941,CUST0000714,Personal,85863.12,2.08,Active
LON0001942,CUST0000785,Auto,374424.28,11.75,Active
LON0001943,CUST0001691,Auto,253121.14,19.44,Active
LON0001944,CUST0000289,Business,307097.28,13.6,Default
LON0001945,CUST0002518,Business,240614.0,7.04,Active
LON0001946,CUST0000058,Business,222083.07,19.31,Active
LON0001947,CUST0002867,Auto,397348.33,6.35,Active
LON0001948,CUST0000572,Auto,451730.15,18.32,Closed
LON0001949,CUST0002323,Auto,127375.93,4.04,Default
LON0001950,CUST0002038,Business,299665.6,15.06,Default
LON0001951,CUST0000537,Auto,419719.04,4.46,Closed
LON0001952,CUST0001319,Business,132862.48,18.73,Active
LON0001953,CUST0000817,Business,7704.73,7.25,Active
LON0001954,CUST0002392,Business,52082.17,17.75,Active
LON0001955,CUST0002264,Business,191509.07,8.81,Active
LON0001956,CUST0000256,Business,410751.07,19.52,Active
LON0001957,CUST0000827,Auto,480247.6,2.34,Active
LON0001958,CUST0002859,Personal,406276.22,19.43,Active
LON0001959,CUST0002992,Auto,217157.61,2.79,Active
LON0001960,CUST0000565,Mortgage,166844.29,11.41,Active
LON0001961,CUST0001376,Business,256947.18,12.46,Active
LON0001962,CUST0002473,Personal,492894.92,10.3,Closed
LON0001963,CUST0000794,Mortgage,465670.84,13.66,Closed
LON0001964,CUST0001259,Business,404575.91,5.48,Closed
LON0001965,CUST0000647,Business,27527.96,2.68,Closed
LON0001966,CUST0001209,Personal,17411.93,17.66,Closed
LON0001967,CUST0001413,Auto,86343.49,18.37,Closed
LON0001968,CUST0002730,Personal,14849.61,7.34,Closed
LON0001969,CUST0001840,Auto,142201.01,5.77,Closed
LON0001970,CUST0001241,Auto,354117.89,10.15,Active
LON0001971,CUST0002281,Personal,90463.18,3.92,Active
LON0001972,CUST0001114,Mortgage,254904.93,7.3,Active
LON0001973,CUST0000369,Personal,300791.08,3.54,Active
LON0001974,CUST0000066,Mortgage,153149.96,13.36,Active
LON0001975,CUST0001148,Mortgage,159050.98,11.49,Closed
LON0001976,CUST0002852,Personal,198791.96,5.26,Active
LON0001977,CUST0000420,Business,76083.21,5.38,Active
LON0001978,CUST0001585,Mortgage,446379.99,19.14,Active
LON0001979,CUST0002033,Business,259179.12,5.11,Active
LON0001980,CUST0002522,Auto,340480.07,3.43,Active
LON0001981,CUST0001743,Auto,333781.84,4.49,Active
LON0001982,CUST0001205,Auto,166875.47,9.43,Active
LON0001983,CUST0001887,Personal,407020.37,5.03,Active
LON0001984,CUST0001598,Mortgage,407819.53,9.71,Default
LON0001985,CUST0002989,Mortgage,433808.35,16.89,Active
LON0001986,CUST0000261,Personal,150161.6,9.67,Active
LON0001987,CUST0001707,Auto,479142.94,4.42,Active
LON0001988,CUST0001529,Mortgage,24087.6,19.33,Active
LON0001989,CUST0000782,Business,147306.14,5.87,Closed
LON0001990,CUST0000115,Mortgage,372770.44,6.49,Active
LON0001991,CUST0002398,Personal,367864.62,9.54,Active
LON0001992,CUST0000391,Mortgage,78017.28,12.52,Active
LON0001993,CUST0002158,Mortgage,40932.97,4.33,Active
LON0001994,CUST0000356,Business,368597.73,6.18,Active
LON0001995,CUST0001392,Mortgage,305855.92,5.56,Active
LON0001996,CUST0001303,Business,439188.92,11.8,Active
LON0001997,CUST0001028,Business,265492.17,18.32,Closed
LON0001998,CUST0002402,Auto,353315.45,6.48,Closed
LON0001999,CUST0001252,Business,204602.16,19.82,Active
LON0002000,CUST0001832,Auto,397855.28,6.17,Active
LON0002001,CUST0001692,Business,155760.05,4.4,Active
LON0002002,CUST0001615,Personal,90544.55,4.43,Active
LON0002003,CUST0000703,Business,161218.94,12.74,Active
LON0002004,CUST0002384,Auto,189214.01,4.9,Active
LON0002005,CUST0000747,Business,323667.75,17.17,Default
LON0002006,CUST0001410,Auto,296855.33,16.27,Active
LON0002007,CUST0000957,Mortgage,485240.01,2.34,Active
LON0002008,CUST0002725,Personal,68031.11,8.97,Active
LON0002009,CUST0000396,Business,360319.27,5.93,Closed
LON0002010,CUST0002333,Mortgage,273926.91,5.3,Active
LON0002011,CUST0000510,Mortgage,338190.55,11.24,Active
LON0002012,CUST0000776,Business,280094.51,18.84,Closed
LON0002013,CUST0002607,Auto,55522.59,12.74,Active
LON0002014,CUST0001599,Mortgage,137768.55,19.44,Active
LON0002015,CUST0001450,Business,250232.45,7.75,Active
LON0002016,CUST0002718,Mortgage,192249.12,15.48,Active
LON0002017,CUST0001892,Personal,100055.61,6.9,Active
LON0002018,CUST0000141,Business,177505.82,15.83,Active
LON0002019,CUST0001937,Mortgage,433851.14,6.17,Active
LON0002020,CUST0000239,Auto,61746.12,8.41,Active
LON0002021,CUST0000637,Business,447473.74,8.36,Closed
LON0002022,CUST0000061,Auto,205377.99,13.35,Active
LON0002023,CUST0000734,Business,245315.23,13.19,Active
LON0002024,CUST0002748,Personal,55778.22,2.93,Active
LON0002025,CUST0000494,Mortgage,282253.42,14.63,Active
LON0002026,CUST0002377,Business,320833.3,9.24,Active
LON0002027,CUST0001622,Business,270008.84,15.02,Default
LON0002028,CUST0001186,Auto,384963.51,5.14,Active
LON0002029,CUST0000175,Personal,490147.17,11.98,Closed
LON0002030,CUST0001646,Personal,385175.21,19.77,Default
LON0002031,CUST0000007,Personal,306333.31,2.51,Default
LON0002032,CUST0002075,Personal,60040.7,16.42,Active
LON0002033,CUST0000588,Personal,449670.61,15.02,Default
LON0002034,CUST0000141,Personal,124085.2,18.81,Active
LON0002035,CUST0002713,Auto,379531.04,18.15,Active
LON0002036,CUST0002846,Auto,463824.57,16.04,Active
LON0002037,CUST0000038,Auto,16025.74,3.77,Active
LON0002038,CUST0002026,Business,25398.5,2.59,Active
LON0002039,CUST0001523,Auto,228667.38,11.16,Active
LON0002040,CUST0000713,Business,114985.96,13.73,Active
LON0002041,CUST0000354,Business,248646.67,14.25,Active
LON0002042,CUST0002428,Auto,131709.96,11.44,Active
LON0002043,CUST0000963,Personal,449358.51,4.33,Active
LON0002044,CUST0001880,Auto,291498.37,13.08,Active
LON0002045,CUST0002035,Mortgage,476183.12,14.82,Active
LON0002046,CUST0000304,Business,468872.18,6.15,Closed
LON0002047,CUST0002757,Personal,61839.77,3.45,Active
LON0002048,CUST0000231,Business,28426.13,19.95,Default
LON0002049,CUST0001513,Auto,248269.61,19.8,Closed
LON0002050,CUST0002585,Auto,147234.06,14.89,Active
LON0002051,CUST0000327,Mortgage,349756.86,9.32,Active
LON0002052,CUST0002666,Business,214562.54,11.74,Active
LON0002053,CUST0000547,Personal,175971.77,10.3,Active
LON0002054,CUST0002321,Business,149239.71,4.5,Closed
LON0002055,CUST0001887,Auto,9433.64,15.71,Active
LON0002056,CUST0001074,Business,213930.89,18.3,Active
LON0002057,CUST0002656,Mortgage,89032.11,18.69,Active
LON0002058,CUST0000138,Business,491185.46,12.32,Closed
LON0002059,CUST0001599,Auto,380388.81,12.48,Active
LON0002060,CUST0002697,Business,407221.47,7.89,Closed
LON0002061,CUST0002553,Mortgage,162192.06,11.79,Active
LON0002062,CUST0001221,Personal,81717.18,12.26,Default
LON0002063,CUST0002326,Auto,31318.32,2.27,Active
LON0002064,CUST0000892,Personal,231834.33,15.14,Active
LON0002065,CUST0001009,Auto,463379.95,17.15,Active
LON0002066,CUST0000874,Auto,100190.59,12.86,Closed
LON0002067,CUST0001603,Auto,276005.52,17.54,Active
LON0002068,CUST0002363,Auto,203452.13,7.76,Default
LON0002069,CUST0000679,Mortgage,52198.88,11.16,Active
LON0002070,CUST0001205,Business,205098.24,15.26,Active
LON0002071,CUST0001965,Auto,246196.01,3.15,Default
LON0002072,CUST0000280,Auto,4164.44,9.7,Active
LON0002073,CUST0002773,Mortgage,356017.38,17.13,Active
LON0002074,CUST0002725,Auto,87057.9,18.7,Closed
LON0002075,CUST0001073,Auto,422460.77,5.01,Active
LON0002076,CUST0001742,Business,364796.82,13.54,Active
LON0002077,CUST0001662,Auto,175721.37,2.56,Active
LON0002078,CUST0000047,Mortgage,420503.01,13.49,Active
LON0002079,CUST0000898,Personal,482878.64,3.93,Active
LON0002080,CUST0002211,Auto,183256.3,7.95,Active
LON0002081,CUST0001689,Auto,2651.75,13.62,Default
LON0002082,CUST0002137,Mortgage,496571.12,5.86,Active
LON0002083,CUST0001512,Auto,395843.92,15.87,Active
LON0002084,CUST0000049,Personal,245609.35,4.51,Active
LON0002085,CUST0002801,Business,197255.35,10.47,Closed
LON0002086,CUST0002629,Business,355933.5,2.56,Closed
LON0002087,CUST0001519,Personal,296791.8,2.69,Default
LON0002088,CUST0002527,Mortgage,130356.98,18.84,Active
LON0002089,CUST0000062,Personal,54115.69,15.01,Active
LON0002090,CUST0002360,Auto,321265.51,15.98,Default
LON0002091,CUST0000897,Personal,475222.1,17.51,Active
LON0002092,CUST0002146,Auto,338945.96,14.97,Default
LON0002093,CUST0000170,Auto,209239.69,10.59,Active
LON0002094,CUST0001134,Mortgage,200797.45,15.79,Active
LON0002095,CUST0002988,Auto,63965.42,14.28,Active
LON0002096,CUST0000132,Personal,127814.1,2.88,Active
LON0002097,CUST0000628,Personal,33842.15,11.88,Default
LON0002098,CUST0001462,Mortgage,111353.41,7.67,Active
LON0002099,CUST0000303,Personal,219299.66,13.5,Active
LON0002100,CUST0001544,Personal,134035.05,7.61,Active
LON0002101,CUST0000350,Personal,280506.7,17.19,Active
LON0002102,CUST0002477,Business,155916.39,11.1,Active
LON0002103,CUST0002229,Personal,395712.25,2.9,Closed
LON0002104,CUST0001856,Personal,33064.16,16.26,Closed
LON0002105,CUST0001051,Mortgage,221512.48,5.6,Active
LON0002106,CUST0001400,Personal,240090.64,12.96,Active
LON0002107,CUST0002356,Business,434433.94,16.91,Active
LON0002108,CUST0000327,Business,319336.47,19.18,Closed
LON0002109,CUST0002901,Personal,234269.09,15.41,Active
LON0002110,CUST0000144,Business,445588.02,2.09,Closed
LON0002111,CUST0001830,Auto,311438.09,15.42,Active
LON0002112,CUST0000043,Mortgage,115311.53,16.29,Active
LON0002113,CUST0000533,Auto,330071.15,17.75,Active
LON0002114,CUST0000098,Mortgage,483559.86,15.56,Active
LON0002115,CUST0002474,Personal,289004.42,9.15,Active
LON0002116,CUST0001206,Business,81128.9,5.24,Active
LON0002117,CUST0000044,Business,56935.51,12.53,Active
LON0002118,CUST0001937,Business,58748.08,3.8,Default
LON0002119,CUST0001334,Mortgage,199878.11,3.3,Active
LON0002120,CUST0000936,Auto,196728.98,4.75,Default
LON0002121,CUST0001260,Auto,253128.3,4.04,Active
LON0002122,CUST0001160,Auto,302337.51,13.52,Closed
LON0002123,CUST0002556,Mortgage,282280.4,3.69,Active
LON0002124,CUST0002382,Business,27534.58,14.3,Closed
LON0002125,CUST0000626,Personal,126212.09,19.15,Active
LON0002126,CUST0000019,Mortgage,306066.38,18.4,Active
LON0002127,CUST0001164,Personal,474893.76,6.91,Default
LON0002128,CUST0000721,Mortgage,100610.13,9.28,Active
LON0002129,CUST0000239,Mortgage,179232.89,3.05,Active
LON0002130,CUST0002358,Mortgage,313606.55,5.11,Active
LON0002131,CUST0001478,Business,411999.21,2.04,Closed
LON0002132,CUST0001901,Business,297016.65,5.93,Active
LON0002133,CUST0002927,Auto,137631.96,18.29,Active
LON0002134,CUST0000889,Business,204631.41,14.12,Active
LON0002135,CUST0000657,Business,406146.34,17.28,Active
LON0002136,CUST0002192,Business,216414.84,12.44,Default
LON0002137,CUST0001580,Business,491607.5,3.49,Active
LON0002138,CUST0001076,Business,352899.52,14.08,Active
LON0002139,CUST0002982,Auto,490820.31,11.81,Active
LON0002140,CUST0002495,Auto,368236.76,11.63,Closed
LON0002141,CUST0001128,Personal,243504.42,4.39,Active
LON0002142,CUST0002307,Auto,34523.76,3.93,Active
LON0002143,CUST0002683,Personal,358688.16,16.95,Active
LON0002144,CUST0001593,Business,282618.89,9.75,Closed
LON0002145,CUST0002980,Auto,489586.69,5.29,Active
LON0002146,CUST0001865,Personal,211617.59,8.76,Default
LON0002147,CUST0000945,Business,297399.25,8.39,Closed
LON0002148,CUST0000347,Business,192688.12,16.77,Active
LON0002149,CUST0002653,Mortgage,395891.97,7.24,Active
LON0002150,CUST0000403,Personal,139229.17,5.2,Active
LON0002151,CUST0002886,Personal,344738.83,4.72,Active
LON0002152,CUST0000182,Business,473001.58,7.16,Active
LON0002153,CUST0000908,Business,89735.44,17.15,Active
LON0002154,CUST0001702,Business,56435.12,14.93,Active
LON0002155,CUST0000952,Personal,111414.37,6.52,Default
LON0002156,CUST0002187,Business,111699.93,9.62,Active
LON0002157,CUST0001099,Personal,49460.96,19.74,Active
LON0002158,CUST0001166,Business,107314.46,9.53,Active
LON0002159,CUST0001909,Business,263354.21,17.0,Active
LON0002160,CUST0001427,Business,38841.99,16.98,Active
LON0002161,CUST0001782,Business,18709.31,8.54,Active
LON0002162,CUST0000270,Mortgage,362039.91,13.07,Default
LON0002163,CUST0002321,Personal,338063.76,7.63,Active
LON0002164,CUST0001653,Mortgage,199887.96,2.99,Active
LON0002165,CUST0002569,Auto,340565.01,10.11,Active
LON0002166,CUST0001951,Personal,265748.66,18.68,Default
LON0002167,CUST0002219,Business,100248.25,17.82,Default
LON0002168,CUST0001922,Mortgage,204941.63,17.8,Active
LON0002169,CUST0001438,Auto,34657.92,12.26,Active
LON0002170,CUST0001892,Auto,324015.49,15.4,Closed
LON0002171,CUST0002115,Personal,122825.83,9.12,Closed
LON0002172,CUST0001864,Auto,354077.21,5.17,Active
LON0002173,CUST0000589,Auto,489786.21,2.77,Active
LON0002174,CUST0000417,Personal,316556.91,7.1,Default
LON0002175,CUST0002495,Mortgage,19748.78,2.03,Default
LON0002176,CUST0002066,Business,457300.91,15.05,Active
LON0002177,CUST0000756,Personal,454308.47,15.56,Active
LON0002178,CUST0002787,Auto,319865.72,14.4,Active
LON0002179,CUST0001471,Auto,493372.94,12.91,Closed
LON0002180,CUST0000880,Mortgage,271781.9,14.26,Closed
LON0002181,CUST0001872,Mortgage,325620.02,5.83,Active
LON0002182,CUST0001385,Mortgage,207542.0,7.23,Closed
LON0002183,CUST0001091,Business,336320.39,4.9,Active
LON0002184,CUST0002435,Auto,433060.77,2.21,Closed
LON0002185,CUST0001999,Business,208669.23,16.76,Active
LON0002186,CUST0000242,Mortgage,137119.75,10.58,Active
LON0002187,CUST0001986,Business,370435.05,12.55,Active
LON0002188,CUST0002612,Personal,169892.27,16.57,Closed
LON0002189,CUST0000423,Mortgage,274538.32,10.2,Active
LON0002190,CUST0002009,Personal,99284.08,4.95,Active
LON0002191,CUST0001171,Personal,237587.58,10.83,Active
LON0002192,CUST0000689,Auto,470667.91,18.1,Active
LON0002193,CUST0001120,Business,271148.68,19.63,Active
LON0002194,CUST0000791,Personal,434655.76,11.61,Active
LON0002195,CUST0000853,Business,38593.01,8.78,Default
LON0002196,CUST0002404,Mortgage,107130.66,18.88,Closed
LON0002197,CUST0000196,Personal,146647.48,2.93,Active
LON0002198,CUST0000030,Business,371985.47,11.65,Active
LON0002199,CUST0000196,Mortgage,126240.44,15.51,Active
LON0002200,CUST0002630,Mortgage,339874.59,12.48,Active
LON0002201,CUST0002818,Business,463774.57,7.48,Active
LON0002202,CUST0002047,Business,165082.7,19.47,Active
LON0002203,CUST0000185,Mortgage,332324.12,17.94,Active
LON0002204,CUST0002145,Personal,147206.76,8.88,Default
LON0002205,CUST0002566,Mortgage,40811.14,4.14,Active
LON0002206,CUST0002558,Personal,472838.52,18.32,Active
LON0002207,CUST0002971,Mortgage,473262.78,4.4,Active
LON0002208,CUST0000565,Auto,185235.16,10.3,Active
LON0002209,CUST0001719,Personal,368120.71,5.2,Default
LON0002210,CUST0000365,Business,219399.55,6.22,Active
LON0002211,CUST0001955,Mortgage,111531.16,10.63,Active
LON0002212,CUST0001449,Mortgage,259832.65,6.59,Active
LON0002213,CUST0001691,Personal,287423.45,13.95,Closed
LON0002214,CUST0001949,Auto,242467.2,3.06,Active
LON0002215,CUST0002049,Mortgage,19089.04,4.2,Active
LON0002216,CUST0002353,Mortgage,76038.05,7.81,Active
LON0002217,CUST0000028,Personal,236308.91,6.19,Closed
LON0002218,CUST0000320,Auto,67705.76,18.01,Active
LON0002219,CUST0002250,Auto,224756.15,3.95,Default
LON0002220,CUST0001635,Mortgage,122792.8,10.51,Active
LON0002221,CUST0001583,Personal,63269.66,11.71,Active
LON0002222,CUST0000605,Personal,372114.12,11.64,Active
LON0002223,CUST0002040,Business,2344.18,9.35,Active
LON0002224,CUST0000705,Mortgage,366531.55,18.2,Closed
LON0002225,CUST0002946,Business,265345.57,3.91,Active
LON0002226,CUST0002441,Auto,261377.29,3.64,Closed
LON0002227,CUST0000217,Mortgage,104072.63,6.11,Closed
LON0002228,CUST0002700,Mortgage,263349.01,8.86,Active
LON0002229,CUST0002315,Mortgage,406801.26,6.27,Active
LON0002230,CUST0000075,Mortgage,494310.52,12.44,Active
LON0002231,CUST0002090,Auto,18435.73,14.62,Active
LON0002232,CUST0000222,Personal,375918.31,7.67,Default
LON0002233,CUST0001026,Business,247417.11,17.62,Active
LON0002234,CUST0001916,Personal,331832.34,14.15,Active
LON0002235,CUST0002393,Business,419390.6,6.36,Active
LON0002236,CUST0001642,Mortgage,424467.09,5.96,Active
LON0002237,CUST0001319,Business,99626.46,10.94,Default
LON0002238,CUST0001258,Personal,240005.18,8.67,Active
LON0002239,CUST0000012,Mortgage,31358.69,17.36,Active
LON0002240,CUST0002213,Business,343184.29,5.96,Active
LON0002241,CUST0001685,Auto,466649.77,10.69,Active
LON0002242,CUST0001496,Mortgage,190013.84,3.93,Active
LON0002243,CUST0000372,Business,135577.32,2.23,Default
LON0002244,CUST0001666,Personal,23424.55,15.32,Default
LON0002245,CUST0001291,Mortgage,447397.92,7.67,Closed
LON0002246,CUST0000441,Auto,7851.37,7.18,Closed
LON0002247,CUST0002008,Auto,285802.32,8.96,Active
LON0002248,CUST0001729,Auto,431763.61,16.55,Active
LON0002249,CUST0001686,Personal,279090.82,11.65,Closed
LON0002250,CUST0000803,Auto,223392.12,19.21,Default
LON0002251,CUST0000922,Personal,183236.53,11.19,Active
LON0002252,CUST0002485,Personal,212248.6,6.42,Closed
LON0002253,CUST0000555,Mortgage,272788.78,16.97,Active
LON0002254,CUST0002973,Auto,186795.18,5.78,Active
LON0002255,CUST0002238,Auto,426448.9,13.66,Active
LON0002256,CUST0002689,Personal,13847.76,7.34,Active
LON0002257,CUST0001822,Personal,313677.01,15.41,Active
LON0002258,CUST0000708,Mortgage,420223.99,2.52,Active
LON0002259,CUST0001033,Mortgage,70357.24,15.29,Closed
LON0002260,CUST0001160,Mortgage,405713.81,6.37,Closed
LON0002261,CUST0001589,Mortgage,393792.77,4.82,Active
LON0002262,CUST0001973,Mortgage,492798.37,5.11,Active
LON0002263,CUST0000803,Auto,471725.95,7.68,Active
LON0002264,CUST0002445,Personal,472605.48,18.15,Active
LON0002265,CUST0002821,Auto,92299.67,9.86,Active
LON0002266,CUST0001225,Business,25873.69,15.99,Closed
LON0002267,CUST0002356,Mortgage,218952.5,5.68,Active
LON0002268,CUST0001822,Personal,167819.55,11.51,Closed
LON0002269,CUST0000453,Personal,86839.27,9.04,Active
LON0002270,CUST0000458,Mortgage,111118.63,11.99,Closed
LON0002271,CUST0000892,Auto,19972.99,12.63,Active
LON0002272,CUST0001528,Business,315041.79,3.84,Active
LON0002273,CUST0001589,Auto,313108.91,10.0,Active
LON0002274,CUST0000939,Personal,431603.83,6.87,Default
LON0002275,CUST0002573,Auto,387257.01,13.81,Active
LON0002276,CUST0001196,Mortgage,147538.89,3.19,Active
LON0002277,CUST0001687,Auto,115962.3,14.48,Active
LON0002278,CUST0001673,Mortgage,135380.71,13.05,Closed
LON0002279,CUST0001052,Mortgage,458516.77,3.09,Closed
LON0002280,CUST0000011,Mortgage,379068.32,17.56,Active
LON0002281,CUST0001180,Business,231538.23,9.38,Active
LON0002282,CUST0000380,Mortgage,330184.26,6.71,Closed
LON0002283,CUST0002067,Auto,499247.51,10.06,Default
LON0002284,CUST0002939,Business,292698.38,18.11,Active
LON0002285,CUST0002890,Business,301381.13,5.12,Default
LON0002286,CUST0000454,Personal,470328.54,12.26,Default
LON0002287,CUST0000497,Auto,352525.66,18.39,Closed
LON0002288,CUST0000427,Auto,89706.2,12.43,Active
LON0002289,CUST0002071,Mortgage,473738.4,9.65,Active
LON0002290,CUST0001170,Personal,498784.46,16.61,Default
LON0002291,CUST0000450,Auto,158601.52,16.26,Active
LON0002292,CUST0001044,Mortgage,422464.44,11.56,Active
LON0002293,CUST0002359,Business,489683.13,16.68,Closed
LON0002294,CUST0000673,Mortgage,203609.24,19.43,Active
LON0002295,CUST0002032,Business,309799.51,11.7,Active
LON0002296,CUST0001627,Auto,109562.01,11.87,Default
LON0002297,CUST0002676,Auto,433606.21,10.34,Active
LON0002298,CUST0000051,Business,188521.46,3.73,Active
LON0002299,CUST0001886,Mortgage,88347.88,2.39,Closed
LON0002300,CUST0002488,Business,47267.21,3.32,Active
LON0002301,CUST0000153,Personal,400903.94,2.26,Active
LON0002302,CUST0001269,Business,265869.55,14.06,Active
LON0002303,CUST0000813,Auto,445183.52,12.52,Closed
LON0002304,CUST0000114,Personal,105355.95,18.4,Active
LON0002305,CUST0001127,Personal,255040.68,4.37,Active
LON0002306,CUST0000255,Auto,437592.48,13.9,Active
LON0002307,CUST0000593,Personal,144228.91,3.72,Closed
LON0002308,CUST0002114,Mortgage,18158.12,13.57,Active
LON0002309,CUST0001559,Personal,499119.45,15.46,Active
LON0002310,CUST0000473,Business,426571.11,11.48,Active
LON0002311,CUST0002979,Mortgage,490918.23,3.19,Active
LON0002312,CUST0001595,Personal,470760.64,11.94,Closed
LON0002313,CUST0001526,Business,272059.23,13.68,Active
LON0002314,CUST0001313,Auto,106533.49,10.41,Active
LON0002315,CUST0000014,Personal,413681.65,6.59,Active
LON0002316,CUST0002310,Business,283410.95,13.69,Default
LON0002317,CUST0000170,Business,483203.92,10.73,Active
LON0002318,CUST0000398,Personal,79523.05,14.6,Active
LON0002319,CUST0000079,Business,161919.3,5.82,Active
LON0002320,CUST0000499,Auto,213393.21,8.33,Active
LON0002321,CUST0001949,Business,29604.49,18.15,Active
LON0002322,CUST0000615,Business,183318.55,7.35,Closed
LON0002323,CUST0002393,Mortgage,398552.92,19.81,Active
LON0002324,CUST0001326,Personal,477795.72,12.37,Active
LON0002325,CUST0002314,Mortgage,91824.83,17.47,Active
LON0002326,CUST0000207,Mortgage,313731.69,7.48,Active
LON0002327,CUST0002692,Mortgage,402574.35,3.94,Closed
LON0002328,CUST0000521,Personal,145073.17,7.5,Closed
LON0002329,CUST0002605,Business,385120.44,9.48,Active
LON0002330,CUST0000961,Business,181119.86,9.31,Active
LON0002331,CUST0002121,Personal,312272.03,12.02,Active
LON0002332,CUST0001890,Personal,77543.59,4.25,Default
LON0002333,CUST0001994,Mortgage,141156.39,14.26,Closed
LON0002334,CUST0002225,Business,434928.49,7.26,Closed
LON0002335,CUST0002484,Personal,337584.03,12.44,Default
LON0002336,CUST0002278,Auto,310468.32,11.0,Active
LON0002337,CUST0000672,Auto,122742.43,12.98,Active
LON0002338,CUST0001315,Auto,339930.84,13.52,Active
LON0002339,CUST0002000,Mortgage,375365.08,14.37,Active
LON0002340,CUST0001072,Personal,282659.08,7.85,Active
LON0002341,CUST0001878,Business,249024.39,17.77,Active
LON0002342,CUST0000432,Auto,5744.76,2.57,Active
LON0002343,CUST0000281,Auto,274295.47,17.21,Active
LON0002344,CUST0001179,Mortgage,7465.8,6.44,Closed
LON0002345,CUST0003000,Auto,394090.05,5.97,Active
LON0002346,CUST0002748,Auto,162098.08,13.01,Active
LON0002347,CUST0001981,Auto,312867.59,18.59,Closed
LON0002348,CUST0002650,Mortgage,494738.69,6.57,Closed
LON0002349,CUST0000304,Personal,221215.23,18.79,Closed
LON0002350,CUST0000888,Mortgage,288021.36,19.34,Active
LON0002351,CUST0001408,Personal,138040.37,3.91,Active
LON0002352,CUST0002269,Business,43522.73,4.5,Closed
LON0002353,CUST0002853,Mortgage,120309.15,19.15,Active
LON0002354,CUST0001270,Business,424336.87,19.56,Closed
LON0002355,CUST0002883,Auto,216811.96,9.18,Active
LON0002356,CUST0001131,Auto,177588.32,3.48,Active
LON0002357,CUST0002561,Auto,7197.45,12.52,Active
LON0002358,CUST0002748,Business,154698.93,4.02,Default
LON0002359,CUST0002921,Business,347167.31,13.44,Active
LON0002360,CUST0001770,Personal,392362.12,15.24,Active
LON0002361,CUST0001168,Business,271263.53,14.63,Active
LON0002362,CUST0002833,Business,38537.31,10.06,Closed
LON0002363,CUST0002019,Auto,67878.99,11.89,Active
LON0002364,CUST0001248,Auto,41442.23,19.08,Active
LON0002365,CUST0001438,Personal,293474.08,18.31,Active
LON0002366,CUST0002509,Mortgage,225164.65,13.52,Closed
LON0002367,CUST0000871,Mortgage,354863.62,5.03,Closed
LON0002368,CUST0002763,Personal,12023.15,3.7,Active
LON0002369,CUST0000946,Business,417374.09,4.47,Active
